model,threshold,precision,recall,f1,accuracy,true_negative,false_positive,false_negative,true_positive,predicted_churn
Logistic Regression,0.409,0.9888329519450801,0.977558591982626,0.9831634510374955,0.9669111071364693,9,122,248,10803,10925
Logistic Regression,0.41,0.988831929696082,0.9774681024341688,0.9831171786120592,0.9668216776962977,9,122,249,10802,10924
Logistic Regression,0.411,0.988831929696082,0.9774681024341688,0.9831171786120592,0.9668216776962977,9,122,249,10802,10924
Logistic Regression,0.412,0.9888309072599103,0.9773776128857117,0.9830709019750614,0.9667322482561259,9,122,250,10801,10923
Logistic Regression,0.413,0.9888288618258402,0.9771966337887974,0.9829783360640816,0.9665533893757825,9,122,252,10799,10921
Logistic Regression,0.414,0.9888288618258402,0.9771966337887974,0.9829783360640816,0.9665533893757825,9,122,252,10799,10921
Logistic Regression,0.415,0.9888288618258402,0.9771966337887974,0.9829783360640816,0.9665533893757825,9,122,252,10799,10921
Logistic Regression,0.416,0.988919413919414,0.9771966337887974,0.9830230758727413,0.9666428188159543,10,121,252,10799,10920
Logistic Regression,0.417,0.9889183991207986,0.9771061442403403,0.9829767865270824,0.9665533893757825,10,121,253,10798,10919
Logistic Regression,0.418,0.9889183991207986,0.9771061442403403,0.9829767865270824,0.9665533893757825,10,121,253,10798,10919
Logistic Regression,0.419,0.9889173841362887,0.9770156546918831,0.9829304929673631,0.9664639599356109,10,121,254,10797,10918
Logistic Regression,0.42,0.9889163689658331,0.976925165143426,0.982884195193008,0.9663745304954391,10,121,255,10796,10917
Logistic Regression,0.421,0.9889153536093808,0.9768346755949687,0.9828378932034415,0.9662851010552674,10,121,256,10795,10916
Logistic Regression,0.422,0.9889143380668804,0.9767441860465116,0.982791586998088,0.9661956716150957,10,121,257,10794,10915
Logistic Regression,0.423,0.9889133223382811,0.9766536964980544,0.9827452765763715,0.966106242174924,10,121,258,10793,10914
Logistic Regression,0.424,0.9889133223382811,0.9766536964980544,0.9827452765763715,0.966106242174924,10,121,258,10793,10914
Logistic Regression,0.425,0.9889133223382811,0.9766536964980544,0.9827452765763715,0.966106242174924,10,121,258,10793,10914
Logistic Regression,0.426,0.9889133223382811,0.9766536964980544,0.9827452765763715,0.966106242174924,10,121,258,10793,10914
Logistic Regression,0.427,0.9889123064235316,0.9765632069495973,0.9826989619377162,0.9660168127347523,10,121,259,10792,10913
Logistic Regression,0.428,0.9889112903225806,0.9764727174011402,0.9826526430815462,0.9659273832945806,10,121,260,10791,10912
Logistic Regression,0.429,0.9889112903225806,0.9764727174011402,0.9826526430815462,0.9659273832945806,10,121,260,10791,10912
Logistic Regression,0.43,0.9889102740353771,0.976382227852683,0.9826063200072853,0.9658379538544088,10,121,261,10790,10911
Logistic Regression,0.431,0.9889102740353771,0.976382227852683,0.9826063200072853,0.9658379538544088,10,121,261,10790,10911
Logistic Regression,0.432,0.9889102740353771,0.976382227852683,0.9826063200072853,0.9658379538544088,10,121,261,10790,10911
Logistic Regression,0.433,0.9889092575618699,0.9762917383042259,0.9825599927143572,0.9657485244142372,10,121,262,10789,10910
Logistic Regression,0.434,0.9889082409020075,0.9762012487557687,0.9825136612021858,0.9656590949740654,10,121,263,10788,10909
Logistic Regression,0.435,0.9889072240557389,0.9761107592073116,0.9824673254701944,0.9655696655338938,10,121,264,10787,10908
Logistic Regression,0.436,0.9889072240557389,0.9761107592073116,0.9824673254701944,0.9655696655338938,10,121,264,10787,10908
Logistic Regression,0.437,0.9889062070230128,0.9760202696588544,0.9824209855178068,0.965480236093722,10,121,265,10786,10907
Logistic Regression,0.438,0.9889062070230128,0.9760202696588544,0.9824209855178068,0.965480236093722,10,121,265,10786,10907
Logistic Regression,0.439,0.9889051898037777,0.9759297801103972,0.982374641344446,0.9653908066535504,10,121,266,10785,10906
Logistic Regression,0.44,0.9889051898037777,0.9759297801103972,0.982374641344446,0.9653908066535504,10,121,266,10785,10906
Logistic Regression,0.441,0.9889041723979826,0.9758392905619401,0.9823282929495354,0.9653013772133786,10,121,267,10784,10905
Logistic Regression,0.442,0.9889031548055759,0.9757488010134829,0.9822819403324983,0.965211947773207,10,121,268,10783,10904
Logistic Regression,0.443,0.9888571691684317,0.9716767713329111,0.9801916932907349,0.9611876229654802,10,121,313,10738,10859
Logistic Regression,0.444,0.9889126991521476,0.9604560673242241,0.9744766801322071,0.9502772312645322,12,119,437,10614,10733
Logistic Regression,0.445,0.9888,0.9506831960908515,0.9693670418896475,0.9406188517259882,12,119,545,10506,10625
Logistic Regression,0.446,0.988809862494073,0.9435345217627364,0.9656417855158362,0.9336433553925952,13,118,624,10427,10545
Logistic Regression,0.447,0.9888846301264852,0.933852140077821,0.9605808163075348,0.9242532641745662,15,116,731,10320,10436
Logistic Regression,0.448,0.9889295340777821,0.9295991313003348,0.9583469378235925,0.9201395099266678,16,115,778,10273,10388
Logistic Regression,0.449,0.9889255877210025,0.9211836032938195,0.9538533614429608,0.911912001430871,17,114,871,10180,10294
Logistic Regression,0.45,0.9889497359671425,0.9151208035471903,0.950603938525168,0.9060096583795385,18,113,938,10113,10226
Logistic Regression,0.451,0.9890196854288258,0.9047145054746177,0.9449905482041588,0.8959041316401359,20,111,1053,9998,10109
Logistic Regression,0.452,0.9890307140007978,0.8974753415980454,0.9410313582238247,0.8888392058665713,21,110,1133,9918,10028
Logistic Regression,0.453,0.9891468194151342,0.8906886254637589,0.9373393010189506,0.8823108567340369,23,108,1208,9843,9951
Logistic Regression,0.454,0.9892147968954742,0.8880644285585015,0.9359145527369827,0.8798068324092291,24,107,1237,9814,9921
Logistic Regression,0.455,0.9891083061889251,0.8792869423581576,0.9309700598802395,0.8711321767125738,24,107,1334,9717,9824
Logistic Regression,0.456,0.9893212855529315,0.871866799384671,0.9268879268879269,0.8640672509390092,27,104,1416,9635,9739
Logistic Regression,0.457,0.9892417502844729,0.8653515518957561,0.9231586060430543,0.8576283312466464,27,104,1488,9563,9667
Logistic Regression,0.458,0.9893727859970827,0.8592887521491268,0.9197539832437406,0.8518154176354856,29,102,1555,9496,9598
Logistic Regression,0.459,0.9893294277644105,0.8557596597592978,0.9177098495875788,0.8483276694687891,29,102,1594,9457,9559
Logistic Regression,0.46,0.9895382014160414,0.8473441317527826,0.9129375060933996,0.8402790198533358,32,99,1687,9364,9463
Logistic Regression,0.461,0.9895744680851064,0.8417337797484391,0.9096865678939905,0.8348238240028617,33,98,1749,9302,9400
Logistic Regression,0.462,0.9894973743435859,0.8354900009048954,0.9059954862133255,0.8286531926310141,33,98,1818,9233,9331
Logistic Regression,0.463,0.9896160086533261,0.8278888788344946,0.9015569570358691,0.8213199785369344,35,96,1902,9149,9245
Logistic Regression,0.464,0.9895379250217959,0.821645099990951,0.8978098581104464,0.8151493471650868,35,96,1971,9080,9176
Logistic Regression,0.465,0.9894319682959049,0.8133200615328929,0.8927737770052148,0.8069218386692899,35,96,2063,8988,9084
Logistic Regression,0.466,0.9894456171536496,0.8058999185594063,0.8882904448434071,0.7996780540153818,36,95,2145,8906,9001
Logistic Regression,0.467,0.9894476874719353,0.7975748801013482,0.8832105816924696,0.7915399749597567,37,94,2237,8814,8908
Logistic Regression,0.468,0.9893048128342246,0.786806623834947,0.8765120967741935,0.7808978715793239,37,94,2356,8695,8789
Logistic Regression,0.469,0.9892534583285698,0.7830060627997466,0.8741286998686736,0.7771418350921123,37,94,2398,8653,8747
Logistic Regression,0.47,0.9891480027707227,0.7753144511808886,0.8692740830923756,0.7695403326775174,37,94,2483,8568,8662
Logistic Regression,0.471,0.9891355140186916,0.7661750067867161,0.8634949773086533,0.760597388660347,38,93,2584,8467,8560
Logistic Regression,0.472,0.9892587346553352,0.758392905619401,0.8585770629513907,0.7530853156859239,40,91,2670,8381,8472
Logistic Regression,0.473,0.9892729439809297,0.7510632521943715,0.853865541895993,0.7459309604721874,41,90,2751,8300,8390
Logistic Regression,0.474,0.9892254279899437,0.7477151389014569,0.8516800659657803,0.7426220711858343,41,90,2788,8263,8353
Logistic Regression,0.475,0.9892316999395039,0.7398425481856845,0.8465520811762269,0.7349311393310678,42,89,2875,8176,8265
Logistic Regression,0.476,0.9891819618329889,0.7364039453443127,0.8442784521215894,0.731532820604543,42,89,2913,8138,8227
Logistic Regression,0.477,0.9892578125,0.7333273006967695,0.8422803097230162,0.7285816490788768,43,88,2947,8104,8192
Logistic Regression,0.478,0.9891798844214927,0.7279884173377975,0.83871976647206,0.7233053121087462,43,88,3006,8045,8133
Logistic Regression,0.479,0.9895035811311435,0.7250927517871686,0.8369105436315212,0.7207118583437667,46,85,3038,8013,8098
Logistic Regression,0.48,0.9894488579940417,0.7212921907519682,0.8343539017114147,0.7169558218565552,46,85,3080,7971,8056
Logistic Regression,0.481,0.9895327102803738,0.7185775042982535,0.8325644789263996,0.7143623680915757,47,84,3110,7941,8025
Logistic Regression,0.482,0.9894459102902374,0.7126051941000815,0.8285113098369279,0.7084600250402433,47,84,3176,7875,7959
Logistic Regression,0.483,0.9894563008130082,0.7048230929327662,0.8232309887438567,0.7008585226256484,48,83,3262,7789,7872
Logistic Regression,0.484,0.9894065092533504,0.7014749796398516,0.8209255533199196,0.6975496333392953,48,83,3299,7752,7835
Logistic Regression,0.485,0.9893288763178195,0.6963170753777939,0.8173562058526741,0.6924521552495081,48,83,3356,7695,7778
Logistic Regression,0.486,0.9894709476147147,0.6888064428558501,0.812206572769953,0.6852083705956,50,81,3439,7612,7693
Logistic Regression,0.487,0.9895984200131666,0.6801194462039635,0.8061782687975974,0.6768020032194598,52,79,3535,7516,7595
Logistic Regression,0.488,0.9894918861399309,0.6731517509727627,0.801227852873068,0.6699159363262386,52,79,3612,7439,7518
Logistic Regression,0.489,0.9895791583166332,0.6702560854221338,0.7992015537332758,0.6671436236809157,53,78,3644,7407,7485
Logistic Regression,0.49,0.9894494792371162,0.6619310469640757,0.7932118846237258,0.658916115185119,53,78,3736,7315,7393
Logistic Regression,0.491,0.9892768765466043,0.6511627906976745,0.7853751705320601,0.6482740118046861,53,78,3855,7196,7274
Logistic Regression,0.492,0.9892653004321762,0.6421138358519591,0.7787532923617209,0.6394204972276873,54,77,3955,7096,7173
Logistic Regression,0.493,0.9891914654688377,0.6376798479775586,0.7754607977991747,0.6350384546592739,54,77,4004,7047,7124
Logistic Regression,0.494,0.9890360244909583,0.6285404035833861,0.7686179041717384,0.6260060812019317,54,77,4105,6946,7023
Logistic Regression,0.495,0.989094081721681,0.6155099086055561,0.7588130298973672,0.6133071006975497,56,75,4249,6802,6877
Logistic Regression,0.496,0.9889831770135478,0.6011220704008687,0.7477487618190004,0.5991772491504204,57,74,4408,6643,6717
Logistic Regression,0.497,0.9886575512740833,0.5757849968328658,0.7277406073082862,0.5742264353425147,58,73,4688,6363,6436
Logistic Regression,0.498,0.9885955319481331,0.5726178626368654,0.725189090075636,0.571096404936505,58,73,4723,6328,6401
Logistic Regression,0.499,0.9886003799873337,0.5650167405664646,0.7190648931882305,0.5636737614022537,59,72,4807,6244,6316
Logistic Regression,0.5,0.9884855269470654,0.559315899013664,0.7144012944983819,0.5580397066714362,59,72,4870,6181,6253
Logistic Regression,0.501,0.9885261797026503,0.5535245679124061,0.7096699344509543,0.5524056519406189,60,71,4934,6117,6188
Logistic Regression,0.502,0.9885358663609565,0.5461949144873767,0.7036195139010316,0.5452512967268824,61,70,5015,6036,6106
Logistic Regression,0.503,0.9887807292525986,0.5423038639037191,0.7004441327723235,0.5415846896798426,63,68,5058,5993,6061
Logistic Regression,0.504,0.9889521258788082,0.5346122522848611,0.6940381791483113,0.5341620461455912,65,66,5143,5908,5974
Logistic Regression,0.505,0.9890091308758877,0.529273368925889,0.6895372826407309,0.5289751386156323,66,65,5202,5849,5914
Logistic Regression,0.506,0.9890354634229913,0.5223961632431454,0.6836807200378967,0.5222679306027544,67,64,5278,5773,5837
Logistic Regression,0.507,0.9889254196227721,0.5171477694326305,0.679144385026738,0.5170810230727956,67,64,5336,5715,5779
Logistic Regression,0.508,0.9890662964248524,0.5156999366573161,0.6779277939689526,0.51573958147022,68,63,5352,5699,5762
Logistic Regression,0.509,0.9893207282913166,0.5113564383313727,0.6742229911113763,0.5116258272223216,70,61,5400,5651,5712
Logistic Regression,0.51,0.9892302259887006,0.5070129400054294,0.6704157941968292,0.5073332140940797,70,61,5448,5603,5664
Logistic Regression,0.511,0.9893067189449296,0.5023074834856575,0.6663065658384347,0.5027723126453228,71,60,5500,5551,5611
Logistic Regression,0.512,0.9894132424188049,0.4989593701927427,0.6633782483156881,0.49955285279914147,72,59,5537,5514,5573
Logistic Regression,0.513,0.9893636199747611,0.49660664193285675,0.6612844921074829,0.49722768735467715,72,59,5563,5488,5547
Logistic Regression,0.514,0.9892551447823712,0.4915392272192562,0.6567525087655665,0.4922196387050617,72,59,5619,5432,5491
Logistic Regression,0.515,0.9893343140860611,0.4868337706994842,0.6525562496209594,0.48765873725630476,73,58,5671,5380,5438
Logistic Regression,0.516,0.9894307435564621,0.4828522305673695,0.6489905132571151,0.4838132713289215,74,57,5715,5336,5393
Logistic Regression,0.517,0.9893038093450929,0.4770608994661117,0.6437118437118438,0.4780897871579324,74,57,5779,5272,5329
Logistic Regression,0.518,0.9892290249433107,0.473712786173197,0.6406412531358991,0.47478089787157934,74,57,5816,5235,5292
Logistic Regression,0.519,0.9890909090909091,0.46764998642656774,0.6350454657163922,0.4687891253800751,74,57,5883,5168,5225
Logistic Regression,0.52,0.9890067502410801,0.4640304044882816,0.6316826804631682,0.46521194777320696,74,57,5923,5128,5185
Logistic Regression,0.521,0.9890753023800234,0.4587820106777667,0.6268158496631019,0.4601144696834198,75,56,5981,5070,5126
Logistic Regression,0.522,0.9891132224861441,0.45217627364039453,0.6206296963298764,0.4536755499910571,76,55,6054,4997,5052
Logistic Regression,0.523,0.9892494525184153,0.4496425662835942,0.6182655219609307,0.45126095510642106,77,54,6082,4969,5023
Logistic Regression,0.524,0.9897528631705846,0.44575151569993665,0.6146743199401048,0.44768377749955285,80,51,6125,4926,4977
Logistic Regression,0.525,0.989646772228989,0.44113654872862185,0.6102522375915378,0.4431228760507959,80,51,6176,4875,4926
Logistic Regression,0.526,0.9897267310458188,0.43588815491810695,0.6052267872848348,0.43802539796100876,81,50,6234,4817,4867
Logistic Regression,0.527,0.9896308585649108,0.43181612523753504,0.6012726012726013,0.43400107315328207,81,50,6279,4772,4822
Logistic Regression,0.528,0.9895746455379483,0.42946339697764907,0.5989777244904398,0.43167590770881775,81,50,6305,4746,4796
Logistic Regression,0.529,0.9894581488509382,0.42466745090942,0.5942763074585286,0.4269361473797174,81,50,6358,4693,4743
Logistic Regression,0.53,0.9895187165775401,0.4186046511627907,0.588325066768409,0.4210338043283849,82,49,6425,4626,4675
Logistic Regression,0.531,0.9894259818731118,0.4148945796760474,0.5846350015938795,0.417367197281345,82,49,6466,4585,4634
Logistic Regression,0.532,0.9893916432128166,0.4135372364491901,0.5832801531589024,0.4160257556787694,82,49,6481,4570,4619
Logistic Regression,0.533,0.9892849333041767,0.40937471722016106,0.5791090629800307,0.41191200143087103,82,49,6527,4524,4573
Logistic Regression,0.534,0.9891544931385569,0.40439779205501764,0.5740895369002506,0.4069933822214273,82,49,6582,4469,4518
Logistic Regression,0.535,0.9892713455520786,0.40050674147136006,0.5701771336553946,0.4032373457342157,83,48,6625,4426,4474
Logistic Regression,0.536,0.9891525423728813,0.39607275359695954,0.565650038769708,0.3988553031658022,83,48,6674,4377,4425
Logistic Regression,0.537,0.9889477319825005,0.388652610623473,0.5580096141353774,0.3915220890717224,83,48,6756,4295,4343
Logistic Regression,0.538,0.989100185528757,0.3859379241697584,0.5552300982880948,0.388928635306743,84,47,6786,4265,4312
Logistic Regression,0.539,0.9890007020828457,0.3824088317799294,0.5515531192900026,0.3854408871400465,84,47,6825,4226,4273
Logistic Regression,0.54,0.9889124793583393,0.3793321871323862,0.5483322432962721,0.38240028617420857,84,47,6859,4192,4239
Logistic Regression,0.541,0.9887854927225006,0.37498868880644287,0.543760661330534,0.3781076730459667,84,47,6907,4144,4191
Logistic Regression,0.542,0.9891172914147521,0.3701022531897566,0.5386540234426446,0.3734573421570381,86,45,6961,4090,4135
Logistic Regression,0.543,0.989310009718173,0.36847344131752785,0.5369552317531483,0.3719370416741191,87,44,6979,4072,4116
Logistic Regression,0.544,0.9892051030421982,0.3648538593792417,0.5330865340120314,0.36835986406725096,87,44,7019,4032,4076
Logistic Regression,0.545,0.9892821535393819,0.35915301782644105,0.5269866560446126,0.36281523877660526,88,43,7082,3969,4012
Logistic Regression,0.546,0.9891551071878941,0.35490000904895486,0.5223761321257325,0.35861205508853516,88,43,7129,3922,3965
Logistic Regression,0.547,0.9890473764645951,0.3513709166591259,0.5185284102290179,0.35512430692183866,88,43,7168,3883,3926
Logistic Regression,0.548,0.9892252437147255,0.34892769885078273,0.5158873503244364,0.35279914147737435,89,42,7195,3856,3898
Logistic Regression,0.549,0.989085239085239,0.34440322142792507,0.5109067722665951,0.3483276694687891,89,42,7245,3806,3848
Logistic Regression,0.55,0.9889560872995004,0.34033119174735316,0.5063955836811633,0.34430334466106244,89,42,7290,3761,3803
Logistic Regression,0.551,0.9888446215139443,0.33689258890598134,0.5025647948164147,0.34090502593453764,89,42,7328,3723,3765
Logistic Regression,0.552,0.98893984353925,0.33173468464392364,0.4968152866242038,0.3358969772849222,90,41,7385,3666,3707
Logistic Regression,0.553,0.9888405008165487,0.3287485295448376,0.493446519524618,0.3329458057592559,90,41,7418,3633,3674
Logistic Regression,0.554,0.9886677722498618,0.323681114831237,0.4876951394096394,0.3279377571096405,90,41,7474,3577,3618
Logistic Regression,0.555,0.9885538805136795,0.3204234910867795,0.48397457800861066,0.32471829726345913,90,41,7510,3541,3582
Logistic Regression,0.556,0.9889923793395428,0.3170753777938648,0.48019734137316705,0.32158826685744946,92,39,7547,3504,3543
Logistic Regression,0.557,0.988860325621251,0.31327481675866437,0.4758108851017042,0.3178322303702379,92,39,7589,3462,3501
Logistic Regression,0.558,0.9887218045112782,0.3093837661750068,0.47129367978496106,0.31398676444285456,92,39,7632,3419,3458
Logistic Regression,0.559,0.988646288209607,0.30730250656049224,0.46886649178517187,0.31192988731890536,92,39,7655,3396,3435
Logistic Regression,0.56,0.9884853852967228,0.3029590082345489,0.4637761462806483,0.30763727419066356,92,39,7703,3348,3387
Logistic Regression,0.561,0.9882600842865743,0.297077187584834,0.45682877617755513,0.3018243605795028,92,39,7768,3283,3322
Logistic Regression,0.562,0.9881278538812786,0.2937290742919193,0.45284598214285715,0.2985154712931497,92,39,7805,3246,3285
Logistic Regression,0.563,0.9879815100154083,0.29010949235363315,0.4485170677112479,0.29493829368628155,92,39,7845,3206,3245
Logistic Regression,0.564,0.9882389353141442,0.28893312822369016,0.4471362554264109,0.29386514040422107,93,38,7858,3193,3231
Logistic Regression,0.565,0.9880163986124251,0.283503755316261,0.4405850091407678,0.2884993739939188,93,38,7918,3133,3171
Logistic Regression,0.566,0.987871050111714,0.28006515247488917,0.4364072194021433,0.28510105526739404,93,38,7956,3095,3133
Logistic Regression,0.567,0.9877577319587629,0.2774409555696317,0.4332038149063935,0.2825076015024146,93,38,7985,3066,3104
Logistic Regression,0.568,0.9881695695037792,0.2721020722106597,0.4267063998864765,0.27741012341262744,95,36,8044,3007,3043
Logistic Regression,0.569,0.9885675857431069,0.2660392724640304,0.4192513368983957,0.2715972098014666,97,34,8111,2940,2974
Logistic Regression,0.57,0.9884940778341793,0.2643199710433445,0.41710695416250176,0.26989805043820425,97,34,8130,2921,2955
Logistic Regression,0.571,0.9886206896551725,0.2594335354266582,0.41100996344348073,0.2651582901091039,98,33,8184,2867,2900
Logistic Regression,0.572,0.9894291754756871,0.25409465206768617,0.40434876520987834,0.26015024145948845,101,30,8243,2808,2838
Logistic Regression,0.573,0.9892627057981389,0.25011311193557145,0.39927771758757674,0.25621534609193347,101,30,8287,2764,2794
Logistic Regression,0.574,0.9890988372093024,0.24631255090037102,0.3944070129681953,0.25245930960472185,101,30,8329,2722,2752
Logistic Regression,0.575,0.9892353377876764,0.24115464663831326,0.3877773735903965,0.24745126095510642,102,29,8386,2665,2694
Logistic Regression,0.576,0.9891345073061072,0.23889240792688443,0.3848396501457726,0.2452155249508138,102,29,8411,2640,2669
Logistic Regression,0.577,0.9889733840304182,0.23536331553705547,0.38023536291206783,0.24172777678411733,102,29,8450,2601,2630
Logistic Regression,0.578,0.9888418622547134,0.23255813953488372,0.37655677655677655,0.23895546413879448,102,29,8481,2570,2599
Logistic Regression,0.579,0.9894283476898982,0.22866708895122614,0.3714810731348769,0.2352888570917546,104,27,8524,2527,2554
Logistic Regression,0.58,0.9892344497607656,0.2245045697221971,0.36595619145954716,0.2311751028438562,104,27,8570,2481,2508
Logistic Regression,0.581,0.9891348088531187,0.22242331010768257,0.36317966903073284,0.229118225719907,104,27,8593,2458,2485
Logistic Regression,0.582,0.9890776699029126,0.22124694597773958,0.36160615248095834,0.22795564299767485,104,27,8606,2445,2472
Logistic Regression,0.583,0.9893834218048183,0.2192561759116822,0.358962962962963,0.22607762475406903,105,26,8628,2423,2449
Logistic Regression,0.584,0.9892561983471074,0.21663197900642475,0.3554301833568406,0.2234841709890896,105,26,8657,2394,2420
Logistic Regression,0.585,0.9903361344537815,0.2132838657135101,0.3509790782518055,0.22044357002325166,108,23,8694,2357,2380
Logistic Regression,0.586,0.9901583226358579,0.2093928151298525,0.34568270092620257,0.21659810409586835,108,23,8737,2314,2337
Logistic Regression,0.587,0.9900043459365493,0.206135191385395,0.34122228879568606,0.213378644249687,108,23,8773,2278,2301
Logistic Regression,0.588,0.9899211218229623,0.20441588996470908,0.33885847146178655,0.2116794848864246,108,23,8792,2259,2282
Logistic Regression,0.589,0.989718372820742,0.20034386028413717,0.33323299217338953,0.20765516007869791,108,23,8837,2214,2237
Logistic Regression,0.59,0.9894881170018281,0.19590987240973667,0.32706397764181583,0.20327311751028437,108,23,8886,2165,2188
Logistic Regression,0.591,0.9896858884200657,0.1910234367930504,0.32023665048543687,0.19853335718118403,109,22,8940,2111,2133
Logistic Regression,0.592,0.989423076923077,0.18622749072482128,0.31345670550605437,0.1937935968520837,109,22,8993,2058,2080
Logistic Regression,0.593,0.9892525647288715,0.18324133562573522,0.3092075125973431,0.19084242532641746,109,22,9026,2025,2047
Logistic Regression,0.594,0.9894631209232313,0.1784453895575061,0.30236123888377797,0.18619209443748883,110,21,9079,1972,1993
Logistic Regression,0.595,0.9893724696356275,0.1769070672337345,0.3001458509250019,0.18467179395456984,110,21,9096,1955,1976
Logistic Regression,0.596,0.9891304347826086,0.17292552710161976,0.2943849649541708,0.18073689858701483,110,21,9140,1911,1932
Logistic Regression,0.597,0.9890052356020942,0.17093475703556238,0.2914898541779184,0.17876945090323734,110,21,9162,1889,1910
Logistic Regression,0.598,0.9892818863879957,0.1670437064519048,0.2858248819385306,0.17501341441602575,111,20,9205,1846,1866
Logistic Regression,0.599,0.9890710382513661,0.1637860827074473,0.2810340812048754,0.1717939545698444,111,20,9241,1810,1830
Logistic Regression,0.6,0.9894268224819143,0.1608904171568184,0.27677459526774595,0.16902164192452154,112,19,9273,1778,1797
Logistic Regression,0.601,0.9891799544419134,0.1571803456700751,0.2712579058327477,0.16535503487748165,112,19,9314,1737,1756
Logistic Regression,0.602,0.9899645808736718,0.1517509727626459,0.263162024323264,0.1601681273475228,114,17,9374,1677,1694
Logistic Regression,0.603,0.9904019196160768,0.14939824450275993,0.2596320176128322,0.1579323913432302,115,16,9400,1651,1667
Logistic Regression,0.604,0.9913473423980222,0.14514523572527374,0.2532165127476517,0.15390806653550348,117,14,9447,1604,1618
Logistic Regression,0.605,0.9911223842739378,0.14143516423853045,0.24754513778904022,0.1502414594884636,117,14,9488,1563,1577
Logistic Regression,0.606,0.9908735332464146,0.13754411365487287,0.24155740961462058,0.1463959935610803,117,14,9531,1520,1534
Logistic Regression,0.607,0.9912926992632284,0.13392453171658675,0.23596938775510204,0.14290824539438382,118,13,9571,1480,1493
Logistic Regression,0.608,0.9917864476386037,0.131119355714415,0.23161764705882354,0.1402253621892327,119,12,9602,1449,1461
Logistic Regression,0.609,0.9915848527349228,0.12795222151841462,0.226657048970105,0.13709533178322303,119,12,9637,1414,1426
Logistic Regression,0.61,0.9920634920634921,0.12442312912858565,0.22111441665996623,0.13369701305669826,120,11,9676,1375,1386
Logistic Regression,0.611,0.9920058139534884,0.12351823364401411,0.2196829484187656,0.13280271865498122,120,11,9686,1365,1376
Logistic Regression,0.612,0.9925925925925926,0.12125599493258529,0.21611160390291106,0.13065641209086032,121,10,9711,1340,1350
Logistic Regression,0.613,0.9923664122137404,0.11763641299429915,0.21033896933905025,0.12707923448399214,121,10,9751,1300,1310
Logistic Regression,0.614,0.9920948616600791,0.11356438331372727,0.20379993504384541,0.12305490967626542,121,10,9796,1255,1265
Logistic Regression,0.615,0.9926829268292683,0.11048773866618405,0.19884374236625682,0.12010373815059917,122,9,9830,1221,1230
Logistic Regression,0.616,0.9925496688741722,0.10849696860012668,0.1956113875520026,0.11813629046682168,122,9,9852,1199,1208
Logistic Regression,0.617,0.9923793395427604,0.10605375079178354,0.19162851536952255,0.11572169558218566,122,9,9879,1172,1181
Logistic Regression,0.618,0.9922547332185886,0.10433444937109763,0.18881519692131335,0.11402253621892328,122,9,9898,1153,1162
Logistic Regression,0.619,0.9921807124239791,0.10333906433806896,0.18718242910998198,0.11303881237703452,122,9,9909,1142,1151
Logistic Regression,0.62,0.9921121822962313,0.10243416885349742,0.18569553805774278,0.11214451797531748,122,9,9919,1132,1141
Logistic Regression,0.621,0.9918478260869565,0.09908605556058275,0.18017276840806254,0.1088356286889644,122,9,9956,1095,1104
Logistic Regression,0.622,0.9916589434661723,0.09682381684915392,0.17642209398186315,0.1065998926846718,122,9,9981,1070,1079
Logistic Regression,0.623,0.9915174363807728,0.09519500497692517,0.1737120211360634,0.10499016276158112,122,9,9999,1052,1061
Logistic Regression,0.624,0.9912023460410557,0.09175640213555335,0.16796422063939043,0.10159184403505635,122,9,10037,1014,1023
Logistic Regression,0.625,0.9909182643794148,0.08886073658492444,0.16309583125726623,0.09873010194956179,122,9,10069,982,991
Logistic Regression,0.626,0.9906928645294726,0.08668898742195276,0.15942752537859878,0.09658379538544089,122,9,10093,958,967
Logistic Regression,0.627,0.9904357066950054,0.08433625916206679,0.15543695797198132,0.09425862994097657,122,9,10119,932,941
Logistic Regression,0.628,0.990185387131952,0.08216450999909511,0.1517379679144385,0.09211232337685567,122,9,10143,908,917
Logistic Regression,0.629,0.9920091324200914,0.07863541760926614,0.1457197954221514,0.08880343409050259,124,7,10182,869,876
Logistic Regression,0.63,0.9917550058892816,0.076192199800923,0.14151260504201682,0.08638883920586657,124,7,10209,842,849
Logistic Regression,0.631,0.9925650557620818,0.07248212831417972,0.13509866756620004,0.08281166159899839,125,6,10250,801,807
Logistic Regression,0.632,0.9924050632911392,0.0709438059904081,0.13242124820538806,0.08129136111607942,125,6,10267,784,790
Logistic Regression,0.633,0.9934123847167325,0.06822911953669351,0.127688399661304,0.07869790735109998,126,5,10297,754,759
Logistic Regression,0.634,0.9931600547195623,0.06569541217989322,0.123238838906807,0.07619388302629225,126,5,10325,726,731
Logistic Regression,0.635,0.9942528735632183,0.06261876753235002,0.11781731505916404,0.073242711500626,127,4,10359,692,696
Logistic Regression,0.636,0.9954407294832827,0.059270654239435346,0.11187975061918183,0.07002325165444465,128,3,10396,655,658
Logistic Regression,0.637,0.9952830188679245,0.057279884173377975,0.1083254898605288,0.06805580397066714,128,3,10418,633,636
Logistic Regression,0.638,0.9950331125827815,0.05438421862274907,0.10313170313170313,0.0651940618851726,128,3,10450,601,604
Logistic Regression,0.639,0.9948096885813149,0.052031490362863086,0.09889070427379826,0.06286889644070828,128,3,10476,575,578
