mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_smote__sampling_strategy,param_smote__k_neighbors,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,param_model__class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
53.55894012451172,0.8116108224307085,1.4147009372711181,0.5324966145621025,1.0,3,300,5,10,,20,,"{'smote__sampling_strategy': 1.0, 'smote__k_neighbors': 3, 'model__n_estimators': 300, 'model__min_samples_split': 5, 'model__min_samples_leaf': 10, 'model__max_features': None, 'model__max_depth': 20, 'model__class_weight': None}",0.8396109037439203,0.8143665158371041,0.851131221719457,0.8656108597285068,0.8494343891402715,0.844030778033852,0.016998935142449663,11,0.8413178733031674,0.822714289754249,0.8500325217047029,0.8690647888917169,0.8507677950284211,0.8467794537364515,0.015047168894973763
16.902943563461303,0.6254414858123192,1.3975903034210204,0.5269502645312606,0.2,5,300,2,5,log2,15,balanced,"{'smote__sampling_strategy': 0.2, 'smote__k_neighbors': 5, 'model__n_estimators': 300, 'model__min_samples_split': 2, 'model__min_samples_leaf': 5, 'model__max_features': 'log2', 'model__max_depth': 15, 'model__class_weight': 'balanced'}",0.8069222938581608,0.7812217194570136,0.8883484162895927,0.8202488687782805,0.8483031674208145,0.8290088931607725,0.03671952584363451,12,0.8108314479638009,0.7882695625123723,0.886767908147394,0.8265037753457198,0.8557733095783491,0.8336292007095272,0.03447343841280904
6.5698480129241945,0.9015701859380497,5.027649307250977,3.1151305422768525,0.2,3,100,10,5,,15,balanced_subsample,"{'smote__sampling_strategy': 0.2, 'smote__k_neighbors': 3, 'model__n_estimators': 100, 'model__min_samples_split': 10, 'model__min_samples_leaf': 5, 'model__max_features': None, 'model__max_depth': 15, 'model__class_weight': 'balanced_subsample'}",0.8054518719601855,0.7651583710407239,0.858710407239819,0.8407239819004525,0.8225113122171945,0.8185111888716751,0.03207009587458623,13,0.8129242081447964,0.7770990639404994,0.8544441616470122,0.8458471197081531,0.8269279714940189,0.823448504986896,0.02732605668489813
12.925859642028808,0.9879481577129006,1.083634328842163,0.9230004239189207,0.02,5,200,5,2,sqrt,15,balanced_subsample,"{'smote__sampling_strategy': 0.02, 'smote__k_neighbors': 5, 'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 15, 'model__class_weight': 'balanced_subsample'}",0.8151792783621762,0.8136877828054299,0.8036199095022625,0.8442307692307692,0.8118778280542986,0.8177191135909874,0.013845421252609954,14,0.8183257918552036,0.8227991289839088,0.8055202058765306,0.8489296117191256,0.8168038234212833,0.8224757123712104,0.014399963569784515
49.67031226158142,5.423012803742999,2.3109284400939942,1.3302350649973218,1.0,5,300,10,5,log2,15,,"{'smote__sampling_strategy': 1.0, 'smote__k_neighbors': 5, 'model__n_estimators': 300, 'model__min_samples_split': 10, 'model__min_samples_leaf': 5, 'model__max_features': 'log2', 'model__max_depth': 15, 'model__class_weight': None}",0.7949326999208234,0.7452488687782806,0.8188914027149321,0.8313348416289593,0.8578054298642533,0.8096426485814497,0.03804914101544084,15,0.8025452488687783,0.7561720539577501,0.8203670710669947,0.8389468623624897,0.8653601425299058,0.8166782757571838,0.03671557336657948
24.545361137390138,2.0256650957619255,5.636407041549683,0.41599218805334087,0.75,5,200,2,1,sqrt,15,balanced_subsample,"{'smote__sampling_strategy': 0.75, 'smote__k_neighbors': 5, 'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 15, 'model__class_weight': 'balanced_subsample'}",0.7909738717339667,0.739027149321267,0.8289592760180996,0.8265837104072398,0.8575791855203619,0.808624638600187,0.04071347071460133,16,0.7987556561085973,0.7497242725036056,0.8293600294109329,0.8354118944599983,0.8697435027289953,0.8165990710424259,0.040327958388246085
15.4056640625,1.9563948431833162,3.002940273284912,1.0337053932821603,0.3,7,200,2,10,,10,balanced,"{'smote__sampling_strategy': 0.3, 'smote__k_neighbors': 7, 'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 10, 'model__max_features': None, 'model__max_depth': 10, 'model__class_weight': 'balanced'}",0.7646193869471779,0.7494343891402715,0.7502262443438914,0.8252262443438914,0.7998868778280543,0.7778786285206574,0.029918878165509928,17,0.773868778280543,0.7515624558129013,0.7480840473968496,0.8283985181414553,0.8072169904697265,0.7818261580202951,0.03140516101749963
9.807374000549316,2.2713259000070725,1.7773457527160645,0.5323313677455991,0.05,7,100,2,5,log2,10,balanced_subsample,"{'smote__sampling_strategy': 0.05, 'smote__k_neighbors': 7, 'model__n_estimators': 100, 'model__min_samples_split': 2, 'model__min_samples_leaf': 5, 'model__max_features': 'log2', 'model__max_depth': 10, 'model__class_weight': 'balanced_subsample'}",0.7682388870037327,0.7744343891402715,0.7777149321266968,0.773868778280543,0.7894796380090497,0.7767473249120587,0.007058006499794288,18,0.772002262443439,0.7783999321286162,0.7726874239981901,0.7767879867650802,0.7984785498147677,0.7796712310300186,0.009708050042093387
11.824864673614503,1.8843864194808686,2.2304432868957518,1.2422694407304726,0.02,7,300,5,5,log2,,balanced,"{'smote__sampling_strategy': 0.02, 'smote__k_neighbors': 7, 'model__n_estimators': 300, 'model__min_samples_split': 5, 'model__min_samples_leaf': 5, 'model__max_features': 'log2', 'model__max_depth': None, 'model__class_weight': 'balanced'}",0.7620178712815292,0.7976244343891403,0.7740950226244344,0.772737556561086,0.7701357466063349,0.7753221262925049,0.011912014659092708,19,0.7671380090497738,0.800854048245242,0.771895591188032,0.784706314866661,0.7774667006023586,0.7804121327904134,0.011778975506279486
22.662178182601927,4.902224461009158,1.0508261680603028,0.5419714056072876,0.3,3,300,10,5,,10,balanced_subsample,"{'smote__sampling_strategy': 0.3, 'smote__k_neighbors': 3, 'model__n_estimators': 300, 'model__min_samples_split': 10, 'model__min_samples_leaf': 5, 'model__max_features': None, 'model__max_depth': 10, 'model__class_weight': 'balanced_subsample'}",0.7381517927836218,0.7083710407239819,0.7846153846153846,0.8080316742081448,0.7664027149321267,0.7611145214526519,0.034901680331053356,20,0.742618778280543,0.7139786770736122,0.7876191284183139,0.8069624727807472,0.7686717004609598,0.7639701514028353,0.03281690727263301
31.41156964302063,1.2784800088187946,3.5368370056152343,0.178432668765541,0.75,3,300,2,1,,10,balanced_subsample,"{'smote__sampling_strategy': 0.75, 'smote__k_neighbors': 3, 'model__n_estimators': 300, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': None, 'model__max_depth': 10, 'model__class_weight': 'balanced_subsample'}",0.7283112770048638,0.7013574660633484,0.7572398190045249,0.8142533936651584,0.7781674208144796,0.755865875310475,0.03908649771774373,21,0.735039592760181,0.7063431464042307,0.7581799157263652,0.8182178105822799,0.7854133084471593,0.7606387547840432,0.03882911858642314
15.296758365631103,0.2618329370157795,2.0986103057861327,0.1278555560088292,0.05,7,300,20,1,log2,5,balanced_subsample,"{'smote__sampling_strategy': 0.05, 'smote__k_neighbors': 7, 'model__n_estimators': 300, 'model__min_samples_split': 20, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 5, 'model__class_weight': 'balanced_subsample'}",0.7235606831806357,0.7165158371040724,0.7489819004524887,0.7217194570135747,0.7824660633484163,0.7386487882198376,0.024620509750873616,22,0.7271776018099547,0.7220949633777325,0.748762761234128,0.7148553491134301,0.7757981957523825,0.7377377742575255,0.022135790823997963
12.893960857391358,0.44864670042253696,1.3673137187957765,0.3512736105969359,1.0,5,100,5,5,log2,10,balanced_subsample,"{'smote__sampling_strategy': 1.0, 'smote__k_neighbors': 5, 'model__n_estimators': 100, 'model__min_samples_split': 5, 'model__min_samples_leaf': 5, 'model__max_features': 'log2', 'model__max_depth': 10, 'model__class_weight': 'balanced_subsample'}",0.6852166044565094,0.7114253393665159,0.7532805429864253,0.758710407239819,0.7807692307692308,0.7378804249637001,0.03459436660651486,23,0.6886877828054299,0.7202850598116569,0.7500919091654648,0.7564831311331693,0.7881281637962727,0.7407352093423988,0.03378988081992902
10.10960841178894,2.597696327738789,4.893033838272094,0.8407820500308034,0.5,5,200,2,5,sqrt,10,balanced,"{'smote__sampling_strategy': 0.5, 'smote__k_neighbors': 5, 'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 10, 'model__class_weight': 'balanced'}",0.6960751046261735,0.7084841628959276,0.7505656108597285,0.7573529411764706,0.7641402714932126,0.7353236182103026,0.0276000402058991,24,0.6988404977375565,0.717343966516784,0.7507423432595232,0.7547863465399735,0.7702836458244959,0.7383993599756666,0.026251565379520978
43.649691104888916,0.6583928759998106,1.9285162448883058,1.0966270978270096,1.0,7,500,5,10,log2,5,balanced_subsample,"{'smote__sampling_strategy': 1.0, 'smote__k_neighbors': 7, 'model__n_estimators': 500, 'model__min_samples_split': 5, 'model__min_samples_leaf': 10, 'model__max_features': 'log2', 'model__max_depth': 5, 'model__class_weight': 'balanced_subsample'}",0.7218640425291256,0.7126696832579186,0.7600678733031674,0.7213800904977375,0.7373303167420815,0.7306624012660061,0.01671199086586917,25,0.7243778280542986,0.7188993523938803,0.76030089646786,0.714431152965131,0.7353298832046605,0.7306678226171661,0.016380135769576108
11.97998538017273,1.459391959445107,4.0515851974487305,1.4331793168099558,0.75,7,100,20,5,,5,balanced,"{'smote__sampling_strategy': 0.75, 'smote__k_neighbors': 7, 'model__n_estimators': 100, 'model__min_samples_split': 20, 'model__min_samples_leaf': 5, 'model__max_features': None, 'model__max_depth': 5, 'model__class_weight': 'balanced'}",0.7123628548806696,0.7099547511312218,0.7333710407239818,0.7351809954751132,0.7610859728506787,0.730391123012333,0.01852922201209059,26,0.716289592760181,0.7163258957608665,0.733887616300444,0.7309465230055711,0.7541924719323548,0.7303284199518835,0.013969268123976463
4.852383708953857,0.8023866007554681,1.4755381107330323,1.0031242958191904,0.05,5,100,5,5,log2,5,balanced_subsample,"{'smote__sampling_strategy': 0.05, 'smote__k_neighbors': 5, 'model__n_estimators': 100, 'model__min_samples_split': 5, 'model__min_samples_leaf': 5, 'model__max_features': 'log2', 'model__max_depth': 5, 'model__class_weight': 'balanced_subsample'}",0.7180183237190363,0.7100678733031675,0.7589366515837104,0.7214932126696832,0.7328054298642533,0.7282642982279702,0.01699030670845459,27,0.7204468325791855,0.7166086931930659,0.7576991600916264,0.7147987896269902,0.7297304940471141,0.7278567939075964,0.01578617334276844
