mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_smote__sampling_strategy,param_smote__k_neighbors,param_model__solver,param_model__class_weight,param_model__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
2.9541062831878664,0.3586964845863481,0.052314376831054686,0.019750762775152322,0.75,5,liblinear,,10.0,"{'smote__sampling_strategy': 0.75, 'smote__k_neighbors': 5, 'model__solver': 'liblinear', 'model__class_weight': None, 'model__C': 10}",0.9754552652414885,0.9766968325791855,0.9763574660633484,0.9773755656108597,0.972737556561086,0.9757245372111937,0.0016165650490344513,11,0.9754524886877828,0.9780266395181132,0.973530160346144,0.9766126523571166,0.9751703854529001,0.9757584652724113,0.0015019355760768733
2.5257592678070067,0.47611631930015186,0.0532719612121582,0.015092876061565149,0.75,5,liblinear,,1.0,"{'smote__sampling_strategy': 0.75, 'smote__k_neighbors': 5, 'model__solver': 'liblinear', 'model__class_weight': None, 'model__C': 1}",0.9754552652414885,0.9766968325791855,0.9763574660633484,0.9773755656108597,0.972737556561086,0.9757245372111937,0.0016165650490344513,11,0.9754807692307692,0.9779983597748932,0.973558440089364,0.9766409321003365,0.9751703854529001,0.9757697773296528,0.0014871650240067139
1.489162302017212,0.24653074868900904,0.06349344253540039,0.014198186345666036,0.02,7,liblinear,balanced,0.01,"{'smote__sampling_strategy': 0.02, 'smote__k_neighbors': 7, 'model__solver': 'liblinear', 'model__class_weight': 'balanced', 'model__C': 0.01}",0.548241149191268,0.6599547511312217,0.5604072398190045,0.5686651583710407,0.6286199095022624,0.5931776416029595,0.04338060886695445,13,0.5558257918552036,0.6686462486920619,0.5535194140437205,0.564859591074913,0.6324764571137694,0.5950655005559338,0.0468869601868551
0.9706370830535889,0.1754546923755219,0.04966912269592285,0.01451393988229889,0.02,7,lbfgs,balanced,10.0,"{'smote__sampling_strategy': 0.02, 'smote__k_neighbors': 7, 'model__solver': 'lbfgs', 'model__class_weight': 'balanced', 'model__C': 10}",0.5490329148286393,0.6573529411764706,0.5572398190045249,0.5683257918552036,0.6292986425339366,0.5922500218797551,0.04307387101905779,14,0.5566176470588236,0.6645739656683918,0.5506631599785073,0.5649727100477928,0.633042051978168,0.5939739069463368,0.046093532355480644
0.935822868347168,0.2885490104827884,0.03719935417175293,0.020080033628658442,0.02,3,lbfgs,balanced,0.1,"{'smote__sampling_strategy': 0.02, 'smote__k_neighbors': 3, 'model__solver': 'lbfgs', 'model__class_weight': 'balanced', 'model__C': 0.1}",0.5595520868680014,0.5523755656108598,0.5483031674208145,0.6703619909502262,0.5731900452488687,0.5807565712197542,0.045595435329591934,15,0.5676753393665158,0.552077147139504,0.5400299765278131,0.6602188852125223,0.5753796555527276,0.5790762007598166,0.04238239221737509
2.233750057220459,0.5666206064991665,0.04327969551086426,0.0201617597477178,0.05,5,liblinear,balanced,100.0,"{'smote__sampling_strategy': 0.05, 'smote__k_neighbors': 5, 'model__solver': 'liblinear', 'model__class_weight': 'balanced', 'model__C': 100}",0.556724352448818,0.5571266968325792,0.5754524886877828,0.5712669683257918,0.6364253393665158,0.5793991691322975,0.029475085757437958,16,0.5655542986425339,0.5577613755267102,0.5693277905036622,0.5654817454257516,0.6391221967704533,0.5794494813738222,0.03007267621867022
1.6939220905303956,0.36770760205731334,0.047048521041870114,0.008077399312998914,0.05,5,liblinear,balanced,0.1,"{'smote__sampling_strategy': 0.05, 'smote__k_neighbors': 5, 'model__solver': 'liblinear', 'model__class_weight': 'balanced', 'model__C': 0.1}",0.556724352448818,0.5570135746606335,0.5754524886877828,0.5711538461538461,0.6354072398190045,0.5791503003540169,0.029104700969886082,17,0.5655260180995475,0.5576199768106106,0.5693843499901021,0.5652555074799921,0.6385283221628347,0.5792628349086174,0.029877419929285234
2.59181489944458,0.2862721396969649,0.04490408897399902,0.016283681133957766,1.0,5,liblinear,,1.0,"{'smote__sampling_strategy': 1.0, 'smote__k_neighbors': 5, 'model__solver': 'liblinear', 'model__class_weight': None, 'model__C': 1}",0.5528786336387287,0.5549773755656109,0.5607466063348416,0.5673076923076923,0.6299773755656108,0.5731775366824968,0.028839195997466007,18,0.5619061085972851,0.5546788835157377,0.554113288651339,0.562399253414779,0.6336924860722265,0.5733580040502735,0.030366950655422092
1.296739435195923,0.18922129245619437,0.014458894729614258,0.0031159357135340164,0.1,7,liblinear,balanced,10.0,"{'smote__sampling_strategy': 0.1, 'smote__k_neighbors': 7, 'model__solver': 'liblinear', 'model__class_weight': 'balanced', 'model__C': 10}",0.5364777740074652,0.5650452488687783,0.5661764705882353,0.5882352941176471,0.6076923076923076,0.5727254190548867,0.023995853962860077,19,0.5455033936651583,0.5644071151833941,0.5591470829444869,0.580554848561975,0.6126523571165974,0.5724529594943223,0.02302039632792591
1.4377419471740722,0.21211112032454438,0.06502752304077149,0.014269154010601158,0.5,5,liblinear,balanced,0.001,"{'smote__sampling_strategy': 0.5, 'smote__k_neighbors': 5, 'model__solver': 'liblinear', 'model__class_weight': 'balanced', 'model__C': 0.001}",0.554009727406402,0.555316742081448,0.5571266968325792,0.5736425339366515,0.6135746606334842,0.570734072178113,0.022566938685387512,20,0.5637160633484163,0.5558666327309748,0.5505783207488476,0.5661604592630299,0.6183365855038037,0.5709316123190143,0.024344484462849446
1.577148199081421,0.30283088987826934,0.04074959754943848,0.009527481386342698,0.5,5,liblinear,balanced,0.01,"{'smote__sampling_strategy': 0.5, 'smote__k_neighbors': 5, 'model__solver': 'liblinear', 'model__class_weight': 'balanced', 'model__C': 0.01}",0.5559325868114466,0.5546380090497738,0.5572398190045249,0.5704751131221719,0.6091628959276018,0.5694896847831038,0.020636671924618308,21,0.5649886877828054,0.5544526455699782,0.5509742371539267,0.564067758264755,0.6137835468453946,0.569653375123372,0.022717406780390696
1.1346269130706788,0.30183523065705015,0.033619022369384764,0.01607059877822958,0.3,5,lbfgs,balanced,100.0,"{'smote__sampling_strategy': 0.3, 'smote__k_neighbors': 5, 'model__solver': 'lbfgs', 'model__class_weight': 'balanced', 'model__C': 100}",0.5528786336387287,0.555316742081448,0.5574660633484163,0.5639140271493213,0.6157239819004525,0.5690598896236734,0.02361838845450396,22,0.5619061085972851,0.5548768417182772,0.5517095104776448,0.5591753626877068,0.6200616498402195,0.5695458946642267,0.025499307836911636
1.4510146617889403,0.2575157089561357,0.04594907760620117,0.006325451075389132,0.5,7,lbfgs,balanced,1.0,"{'smote__sampling_strategy': 0.5, 'smote__k_neighbors': 7, 'model__solver': 'lbfgs', 'model__class_weight': 'balanced', 'model__C': 1}",0.55027711797308,0.5627828054298643,0.5599547511312217,0.584841628959276,0.5823529411764706,0.5680418489339825,0.013384202072847904,23,0.5583710407239819,0.5614943016317412,0.5532083368683013,0.5777268742399819,0.5857866010576624,0.5673174309043338,0.012348927265254297
2.055265283584595,0.49073369585099436,0.038840627670288085,0.010590955307752826,1.0,7,lbfgs,,100.0,"{'smote__sampling_strategy': 1.0, 'smote__k_neighbors': 7, 'model__solver': 'lbfgs', 'model__class_weight': None, 'model__C': 100}",0.5460920710326886,0.5590497737556561,0.556447963800905,0.5777149321266968,0.5938914027149321,0.5666392286861758,0.01702351074095698,24,0.5545531674208145,0.559090523458047,0.5500975651141088,0.5723820027714148,0.5978337716693533,0.5667914060867477,0.01722002112414424
2.289346933364868,0.6085096769292259,0.051929283142089847,0.011828147479887086,0.2,3,liblinear,balanced,100.0,"{'smote__sampling_strategy': 0.2, 'smote__k_neighbors': 3, 'model__solver': 'liblinear', 'model__class_weight': 'balanced', 'model__C': 100}",0.5480149304377333,0.5557692307692308,0.5571266968325792,0.5743212669683257,0.5957013574660633,0.5661866964947865,0.01707692429387086,25,0.5556843891402715,0.5553010378665761,0.5506066004920676,0.5675178869375866,0.5993608778032296,0.5656941584479462,0.01773482912144968
2.1699188232421873,0.34028493266750337,0.04753985404968262,0.005676497295335512,0.75,3,liblinear,balanced,0.1,"{'smote__sampling_strategy': 0.75, 'smote__k_neighbors': 3, 'model__solver': 'liblinear', 'model__class_weight': 'balanced', 'model__C': 0.1}",0.5447347585114806,0.5512443438914028,0.5607466063348416,0.5746606334841629,0.5957013574660633,0.5654175399375903,0.018182513230099544,26,0.5527997737556561,0.5510307966403665,0.5540850089081191,0.5678289641130059,0.5993608778032296,0.5650210842440754,0.018175763709325783
